muni_id,category,date,naicscode,name,avgemp,value
352,MAPC Region,2004-01-01,424,"Merchant Wholesalers, Nondurable Goods",19793,1142
352,MAPC Region,2004-01-01,425,Electronic Markets and Agents/Brokers,10970,2733
352,MAPC Region,2004-01-01,441,Motor Vehicle and Parts Dealers,17070,787
352,MAPC Region,2004-01-01,442,Furniture and Home Furnishings Stores,6925,677
352,MAPC Region,2004-01-01,443,Electronics and Appliance Stores,6743,623
352,MAPC Region,2004-01-01,444,Building Material & Garden Supply Stores,9729,560
352,MAPC Region,2004-01-01,445,Food and Beverage Stores,40641,2135
352,MAPC Region,2004-01-01,446,Health and Personal Care Stores,12839,821
352,MAPC Region,2004-01-01,447,Gasoline Stations,4529,874
352,MAPC Region,2004-01-01,448,Clothing and Clothing Accessories Stores,23659,1763
352,MAPC Region,2004-01-01,451,Sporting Goods/Hobby/Book/Music Stores,9465,816
352,MAPC Region,2004-01-01,452,General Merchandise Stores,15382,150
352,MAPC Region,2004-01-01,453,Miscellaneous Store Retailers,10704,1422
352,MAPC Region,2004-01-01,454,Nonstore Retailers,3508,424
352,MAPC Region,2004-01-01,481,Air Transportation,8158,56
352,MAPC Region,2004-01-01,484,Truck Transportation,5528,526
352,MAPC Region,2004-01-01,485,Transit and Ground Passenger Transport,3446,213
352,MAPC Region,2004-01-01,487,Scenic and Sightseeing Transportation,936,21
352,MAPC Region,2004-01-01,492,Couriers and Messengers,2567,106
352,MAPC Region,2004-01-01,488,Support Activities for Transportation,5092,304
352,MAPC Region,2004-01-01,493,Warehousing and Storage,2173,51
352,MAPC Region,2004-01-01,511,Publishing Industries,25664,1014
352,MAPC Region,2004-01-01,512,Motion Picture & Sound Recording Ind,1656,222
352,MAPC Region,2004-01-01,515,Broadcasting (except Internet),3666,51
352,MAPC Region,2004-01-01,517,Telecommunications,8921,370
352,MAPC Region,2004-01-01,516,Internet Publishing and Broadcasting,1427,105
352,MAPC Region,2004-01-01,621,Ambulatory Health Care Services,64576,5546
352,MAPC Region,2004-01-01,518,"ISPs, Search Portals, & Data Processing",5664,196
352,MAPC Region,2004-01-01,519,Other Information Services,1304,33
352,MAPC Region,2004-01-01,522,Credit Intermediation & Related Activity,34207,1771
352,MAPC Region,2004-01-01,531,Real Estate,20682,3014
352,MAPC Region,2004-01-01,523,Financial Investment & Related Activity,36147,1551
352,MAPC Region,2004-01-01,524,Insurance Carriers & Related Activities,36890,1871
352,MAPC Region,2004-01-01,525,"Funds, Trusts & Other Financial Vehicles",1917,76
352,MAPC Region,2004-01-01,532,Rental and Leasing Services,6993,706
352,MAPC Region,2004-01-01,533,"Lessors, Nonfinancial Intangible Assets",35,7
352,MAPC Region,2004-01-01,541,Professional and Technical Services,168324,16568
352,MAPC Region,2004-01-01,551,Management of Companies and Enterprises,36855,507
352,MAPC Region,2004-01-01,561,Administrative and Support Services,93582,5273
352,MAPC Region,2004-01-01,562,Waste Management and Remediation Service,2498,168
352,MAPC Region,2004-01-01,611,Educational Services,128802,1240
352,MAPC Region,2003-01-01,101,Goods-Producing Domain,218232,12751
352,MAPC Region,2003-01-01,102,Service-Providing Domain,1547469,88076
352,MAPC Region,2003-01-01,111,Crop Production,121,12
352,MAPC Region,2003-01-01,114,"Fishing, Hunting and Trapping",264,102
352,MAPC Region,2003-01-01,115,Agriculture & Forestry Support Activity,68,18
352,MAPC Region,2003-01-01,221,Utilities,4291,46
352,MAPC Region,2003-01-01,236,Construction of Buildings,16637,2573
352,MAPC Region,2003-01-01,237,Heavy and Civil Engineering Construction,10796,356
352,MAPC Region,2003-01-01,238,Specialty Trade Contractors,45739,5452
352,MAPC Region,2003-01-01,311,Food Manufacturing,8724,341
352,MAPC Region,2003-01-01,313,Textile Mills,119,9
352,MAPC Region,2003-01-01,314,Textile Product Mills,359,33
352,MAPC Region,2003-01-01,315,Apparel Manufacturing,810,26
352,MAPC Region,2003-01-01,316,Leather and Allied Product Manufacturing,285,11
352,MAPC Region,2003-01-01,321,Wood Product Manufacturing,508,31
352,MAPC Region,2003-01-01,322,Paper Manufacturing,1021,24
352,MAPC Region,2003-01-01,323,Printing and Related Support Activities,6929,507
352,MAPC Region,2003-01-01,325,Chemical Manufacturing,7245,110
352,MAPC Region,2003-01-01,326,Plastics & Rubber Products Manufacturing,1385,45
352,MAPC Region,2003-01-01,327,Nonmetallic Mineral Product Mfg,283,17
352,MAPC Region,2003-01-01,332,Fabricated Metal Product Manufacturing,9537,546
352,MAPC Region,2003-01-01,333,Machinery Manufacturing,4910,135
352,MAPC Region,2003-01-01,334,Computer and Electronic Product Mfg,34283,411
352,MAPC Region,2003-01-01,335,Electrical Equipment and Appliances,1614,42
352,MAPC Region,2003-01-01,336,Transportation Equipment Manufacturing,1020,20
352,MAPC Region,2003-01-01,337,Furniture and Related Product Mfg,1144,128
352,MAPC Region,2003-01-01,339,Miscellaneous Manufacturing,6006,253
352,MAPC Region,2003-01-01,423,"Merchant Wholesalers, Durable Goods",39350,2527
352,MAPC Region,2003-01-01,424,"Merchant Wholesalers, Nondurable Goods",19790,1126
352,MAPC Region,2003-01-01,425,Electronic Markets and Agents/Brokers,10818,2553
352,MAPC Region,2003-01-01,441,Motor Vehicle and Parts Dealers,16934,786
352,MAPC Region,2003-01-01,442,Furniture and Home Furnishings Stores,6794,668
352,MAPC Region,2003-01-01,443,Electronics and Appliance Stores,6710,582
352,MAPC Region,2003-01-01,444,Building Material & Garden Supply Stores,8959,546
352,MAPC Region,2003-01-01,445,Food and Beverage Stores,41667,2117
352,MAPC Region,2003-01-01,446,Health and Personal Care Stores,12806,793
352,MAPC Region,2003-01-01,447,Gasoline Stations,4381,864
352,MAPC Region,2003-01-01,448,Clothing and Clothing Accessories Stores,23427,1793
352,MAPC Region,2003-01-01,451,Sporting Goods/Hobby/Book/Music Stores,9676,860
352,MAPC Region,2003-01-01,452,General Merchandise Stores,15424,151
352,MAPC Region,2003-01-01,453,Miscellaneous Store Retailers,11158,1444
352,MAPC Region,2003-01-01,454,Nonstore Retailers,3598,423
352,MAPC Region,2003-01-01,481,Air Transportation,8752,54
352,MAPC Region,2003-01-01,483,Water Transportation,33,4
352,MAPC Region,2003-01-01,484,Truck Transportation,5679,553
352,MAPC Region,2003-01-01,485,Transit and Ground Passenger Transport,3447,180
352,MAPC Region,2003-01-01,487,Scenic and Sightseeing Transportation,938,21
352,MAPC Region,2003-01-01,488,Support Activities for Transportation,5153,312
352,MAPC Region,2003-01-01,492,Couriers and Messengers,2627,124
352,MAPC Region,2003-01-01,493,Warehousing and Storage,2144,48
352,MAPC Region,2003-01-01,511,Publishing Industries,25415,1018
352,MAPC Region,2003-01-01,512,Motion Picture & Sound Recording Ind,1773,234
352,MAPC Region,2003-01-01,515,Broadcasting (except Internet),3656,40
352,MAPC Region,2003-01-01,516,Internet Publishing and Broadcasting,1598,106
352,MAPC Region,2003-01-01,517,Telecommunications,10043,352
352,MAPC Region,2003-01-01,518,"ISPs, Search Portals, & Data Processing",5337,203
352,MAPC Region,2003-01-01,519,Other Information Services,1349,34
352,MAPC Region,2003-01-01,522,Credit Intermediation & Related Activity,33817,1719
352,MAPC Region,2003-01-01,523,Financial Investment & Related Activity,37828,1451
352,MAPC Region,2003-01-01,524,Insurance Carriers & Related Activities,37315,1853
352,MAPC Region,2003-01-01,525,"Funds, Trusts & Other Financial Vehicles",1940,72
352,MAPC Region,2003-01-01,531,Real Estate,20637,2895
352,MAPC Region,2003-01-01,532,Rental and Leasing Services,6999,715
352,MAPC Region,2003-01-01,533,"Lessors, Nonfinancial Intangible Assets",19,4
352,MAPC Region,2003-01-01,541,Professional and Technical Services,165434,16219
352,MAPC Region,2003-01-01,551,Management of Companies and Enterprises,37034,518
352,MAPC Region,2003-01-01,561,Administrative and Support Services,91630,5279
352,MAPC Region,2003-01-01,562,Waste Management and Remediation Service,2311,144
352,MAPC Region,2003-01-01,611,Educational Services,127005,1160
352,MAPC Region,2003-01-01,621,Ambulatory Health Care Services,63534,5470
352,MAPC Region,2003-01-01,622,Hospitals,72308,54
352,MAPC Region,2003-01-01,623,Nursing and Residential Care Facilities,35914,778
352,MAPC Region,2003-01-01,624,Social Assistance,32642,1721
352,MAPC Region,2003-01-01,711,Performing Arts and Spectator Sports,3669,276
352,MAPC Region,2003-01-01,712,"Museums, Parks and Historical Sites",2940,62
352,MAPC Region,2003-01-01,721,Accommodation,17620,291
352,MAPC Region,2003-01-01,713,"Amusement, Gambling & Recreation Ind",16428,902
352,MAPC Region,2003-01-01,722,Food Services and Drinking Places,107971,6884
352,MAPC Region,2003-01-01,811,Repair and Maintenance,13555,2447
352,MAPC Region,2003-01-01,812,Personal and Laundry Services,21019,3025
352,MAPC Region,2003-01-01,813,Membership Organizations & Associations,19426,1842
352,MAPC Region,2003-01-01,814,Private Households,7567,6089
352,MAPC Region,2003-01-01,921,"Executive, Legislative, & Gen Government",5790,73
352,MAPC Region,2003-01-01,922,"Justice, Public Order, and Safety Activi",15294,112
352,MAPC Region,2003-01-01,923,Administration of Human Resource Program,181,6
352,MAPC Region,2003-01-01,924,Administration of Environmental Programs,3144,12
352,MAPC Region,2003-01-01,925,Community and Housing Program Admin,2041,8
352,MAPC Region,2003-01-01,926,Administration of Economic Programs,6016,52
352,MAPC Region,2003-01-01,928,National Security & International Affair,1154,9
352,MAPC Region,2002-01-01,622,Hospitals,71406,47
352,MAPC Region,2002-01-01,623,Nursing and Residential Care Facilities,35931,773
352,MAPC Region,2002-01-01,624,Social Assistance,31995,1702
352,MAPC Region,2002-01-01,711,Performing Arts and Spectator Sports,4187,285
352,MAPC Region,2002-01-01,712,"Museums, Parks and Historical Sites",3040,57
352,MAPC Region,2002-01-01,713,"Amusement, Gambling & Recreation Ind",15668,796
352,MAPC Region,2002-01-01,721,Accommodation,17588,280
352,MAPC Region,2002-01-01,722,Food Services and Drinking Places,108485,6764
352,MAPC Region,2002-01-01,811,Repair and Maintenance,13485,2408
352,MAPC Region,2002-01-01,812,Personal and Laundry Services,20901,2900
352,MAPC Region,2002-01-01,813,Membership Organizations & Associations,20000,1791
352,MAPC Region,2002-01-01,814,Private Households,7233,5674
352,MAPC Region,2002-01-01,921,"Executive, Legislative, & Gen Government",6430,77
352,MAPC Region,2002-01-01,922,"Justice, Public Order, and Safety Activi",15431,107
352,MAPC Region,2002-01-01,923,Administration of Human Resource Program,192,6
352,MAPC Region,2002-01-01,924,Administration of Environmental Programs,3559,14
352,MAPC Region,2002-01-01,925,Community and Housing Program Admin,2128,8
352,MAPC Region,2002-01-01,926,Administration of Economic Programs,4585,49
352,MAPC Region,2002-01-01,928,National Security & International Affair,1188,8
352,MAPC Region,2002-01-01,101,Goods-Producing Domain,233258,12405
352,MAPC Region,2002-01-01,102,Service-Providing Domain,1584508,86449
352,MAPC Region,2002-01-01,114,"Fishing, Hunting and Trapping",323,111
352,MAPC Region,2002-01-01,111,Crop Production,117,13
352,MAPC Region,2002-01-01,115,Agriculture & Forestry Support Activity,84,21
352,MAPC Region,2002-01-01,221,Utilities,4387,51
352,MAPC Region,2002-01-01,236,Construction of Buildings,16747,2388
352,MAPC Region,2002-01-01,237,Heavy and Civil Engineering Construction,8692,323
352,MAPC Region,2002-01-01,238,Specialty Trade Contractors,46554,5194
352,MAPC Region,2002-01-01,311,Food Manufacturing,9405,351
352,MAPC Region,2002-01-01,312,Beverage & Tobacco Product Manufacturing,210,3
352,MAPC Region,2002-01-01,313,Textile Mills,228,16
352,MAPC Region,2002-01-01,314,Textile Product Mills,490,35
352,MAPC Region,2002-01-01,315,Apparel Manufacturing,981,40
352,MAPC Region,2002-01-01,316,Leather and Allied Product Manufacturing,304,11
352,MAPC Region,2002-01-01,321,Wood Product Manufacturing,552,34
352,MAPC Region,2002-01-01,322,Paper Manufacturing,781,20
352,MAPC Region,2002-01-01,323,Printing and Related Support Activities,7720,528
352,MAPC Region,2002-01-01,325,Chemical Manufacturing,7301,123
352,MAPC Region,2002-01-01,326,Plastics & Rubber Products Manufacturing,1892,62
352,MAPC Region,2002-01-01,327,Nonmetallic Mineral Product Mfg,110,10
352,MAPC Region,2002-01-01,332,Fabricated Metal Product Manufacturing,10080,564
352,MAPC Region,2002-01-01,333,Machinery Manufacturing,4569,103
352,MAPC Region,2002-01-01,334,Computer and Electronic Product Mfg,33895,388
352,MAPC Region,2002-01-01,335,Electrical Equipment and Appliances,2242,47
352,MAPC Region,2002-01-01,336,Transportation Equipment Manufacturing,1275,18
352,MAPC Region,2002-01-01,337,Furniture and Related Product Mfg,1355,143
352,MAPC Region,2002-01-01,339,Miscellaneous Manufacturing,5075,224
352,MAPC Region,2002-01-01,423,"Merchant Wholesalers, Durable Goods",40340,2594
352,MAPC Region,2002-01-01,424,"Merchant Wholesalers, Nondurable Goods",20751,1119
352,MAPC Region,2002-01-01,425,Electronic Markets and Agents/Brokers,10770,2449
352,MAPC Region,2002-01-01,441,Motor Vehicle and Parts Dealers,16643,764
352,MAPC Region,2002-01-01,442,Furniture and Home Furnishings Stores,7237,638
352,MAPC Region,2002-01-01,446,Health and Personal Care Stores,13334,815
352,MAPC Region,2002-01-01,443,Electronics and Appliance Stores,6783,576
352,MAPC Region,2002-01-01,444,Building Material & Garden Supply Stores,9717,583
352,MAPC Region,2002-01-01,445,Food and Beverage Stores,40243,2004
352,MAPC Region,2002-01-01,447,Gasoline Stations,4510,853
352,MAPC Region,2002-01-01,448,Clothing and Clothing Accessories Stores,23970,1805
352,MAPC Region,2002-01-01,451,Sporting Goods/Hobby/Book/Music Stores,10303,887
352,MAPC Region,2002-01-01,452,General Merchandise Stores,15049,140
352,MAPC Region,2002-01-01,453,Miscellaneous Store Retailers,11787,1483
352,MAPC Region,2002-01-01,454,Nonstore Retailers,3373,406
352,MAPC Region,2002-01-01,481,Air Transportation,9492,52
352,MAPC Region,2002-01-01,483,Water Transportation,35,6
352,MAPC Region,2002-01-01,484,Truck Transportation,5827,560
352,MAPC Region,2002-01-01,485,Transit and Ground Passenger Transport,3561,190
352,MAPC Region,2002-01-01,487,Scenic and Sightseeing Transportation,835,20
352,MAPC Region,2002-01-01,511,Publishing Industries,28172,1083
352,MAPC Region,2002-01-01,488,Support Activities for Transportation,5651,315
352,MAPC Region,2002-01-01,492,Couriers and Messengers,2767,127
352,MAPC Region,2002-01-01,493,Warehousing and Storage,1835,44
352,MAPC Region,2002-01-01,512,Motion Picture & Sound Recording Ind,2134,274
352,MAPC Region,2002-01-01,515,Broadcasting (except Internet),3770,51
352,MAPC Region,2002-01-01,517,Telecommunications,10142,351
352,MAPC Region,2002-01-01,516,Internet Publishing and Broadcasting,1933,113
352,MAPC Region,2002-01-01,518,"ISPs, Search Portals, & Data Processing",5600,217
352,MAPC Region,2002-01-01,519,Other Information Services,1389,30
352,MAPC Region,2002-01-01,522,Credit Intermediation & Related Activity,33221,1684
352,MAPC Region,2002-01-01,523,Financial Investment & Related Activity,43382,1434
352,MAPC Region,2002-01-01,524,Insurance Carriers & Related Activities,38254,1865
352,MAPC Region,2002-01-01,531,Real Estate,20350,2668
352,MAPC Region,2002-01-01,525,"Funds, Trusts & Other Financial Vehicles",2100,65
352,MAPC Region,2002-01-01,621,Ambulatory Health Care Services,63444,5412
352,MAPC Region,2002-01-01,532,Rental and Leasing Services,7025,684
352,MAPC Region,2002-01-01,541,Professional and Technical Services,172254,15914
352,MAPC Region,2002-01-01,533,"Lessors, Nonfinancial Intangible Assets",39,7
352,MAPC Region,2002-01-01,551,Management of Companies and Enterprises,35682,501
352,MAPC Region,2002-01-01,561,Administrative and Support Services,94160,5309
352,MAPC Region,2002-01-01,562,Waste Management and Remediation Service,2744,153
352,MAPC Region,2002-01-01,611,Educational Services,131456,1091
352,MAPC Region,2001-01-01,622,Hospitals,66244,45
352,MAPC Region,2001-01-01,623,Nursing and Residential Care Facilities,35701,817
352,MAPC Region,2001-01-01,624,Social Assistance,30729,1639
352,MAPC Region,2001-01-01,711,Performing Arts and Spectator Sports,4132,276
352,MAPC Region,2001-01-01,712,"Museums, Parks and Historical Sites",3003,59
352,MAPC Region,2001-01-01,713,"Amusement, Gambling & Recreation Ind",14826,750
352,MAPC Region,2001-01-01,721,Accommodation,19451,281
352,MAPC Region,2001-01-01,813,Membership Organizations & Associations,19606,1752
352,MAPC Region,2001-01-01,722,Food Services and Drinking Places,106250,6539
352,MAPC Region,2001-01-01,811,Repair and Maintenance,13760,2356
352,MAPC Region,2001-01-01,812,Personal and Laundry Services,20950,2835
352,MAPC Region,2001-01-01,814,Private Households,7175,5249
352,MAPC Region,2001-01-01,921,"Executive, Legislative, & Gen Government",7432,78
352,MAPC Region,2001-01-01,922,"Justice, Public Order, and Safety Activi",16331,107
352,MAPC Region,2001-01-01,923,Administration of Human Resource Program,151,6
352,MAPC Region,2001-01-01,924,Administration of Environmental Programs,3800,15
352,MAPC Region,2001-01-01,925,Community and Housing Program Admin,2133,8
352,MAPC Region,2001-01-01,926,Administration of Economic Programs,5007,48
352,MAPC Region,2001-01-01,928,National Security & International Affair,1248,7
352,MAPC Region,2001-01-01,101,Goods-Producing Domain,254073,12192
352,MAPC Region,2001-01-01,102,Service-Providing Domain,1623278,84649
352,MAPC Region,2001-01-01,111,Crop Production,160,18
352,MAPC Region,2001-01-01,114,"Fishing, Hunting and Trapping",299,110
352,MAPC Region,2001-01-01,115,Agriculture & Forestry Support Activity,105,21
352,MAPC Region,2001-01-01,221,Utilities,4607,47
352,MAPC Region,2001-01-01,236,Construction of Buildings,16513,2163
352,MAPC Region,2001-01-01,237,Heavy and Civil Engineering Construction,11418,377
352,MAPC Region,2001-01-01,238,Specialty Trade Contractors,46686,4991
352,MAPC Region,2001-01-01,336,Transportation Equipment Manufacturing,1361,20
352,MAPC Region,2001-01-01,311,Food Manufacturing,9964,376
352,MAPC Region,2001-01-01,312,Beverage & Tobacco Product Manufacturing,267,5
352,MAPC Region,2001-01-01,314,Textile Product Mills,587,33
352,MAPC Region,2001-01-01,313,Textile Mills,327,19
352,MAPC Region,2001-01-01,315,Apparel Manufacturing,1310,34
352,MAPC Region,2001-01-01,316,Leather and Allied Product Manufacturing,360,15
352,MAPC Region,2001-01-01,321,Wood Product Manufacturing,543,39
352,MAPC Region,2001-01-01,322,Paper Manufacturing,1089,26
352,MAPC Region,2001-01-01,323,Printing and Related Support Activities,8881,547
352,MAPC Region,2001-01-01,325,Chemical Manufacturing,6263,109
352,MAPC Region,2001-01-01,326,Plastics & Rubber Products Manufacturing,2464,69
352,MAPC Region,2001-01-01,327,Nonmetallic Mineral Product Mfg,171,15
352,MAPC Region,2001-01-01,332,Fabricated Metal Product Manufacturing,11347,585
352,MAPC Region,2001-01-01,333,Machinery Manufacturing,6028,142
352,MAPC Region,2001-01-01,334,Computer and Electronic Product Mfg,46280,464
352,MAPC Region,2001-01-01,335,Electrical Equipment and Appliances,2714,45
352,MAPC Region,2001-01-01,337,Furniture and Related Product Mfg,1412,149
352,MAPC Region,2001-01-01,339,Miscellaneous Manufacturing,5947,233
352,MAPC Region,2001-01-01,423,"Merchant Wholesalers, Durable Goods",42985,2590
352,MAPC Region,2001-01-01,424,"Merchant Wholesalers, Nondurable Goods",21305,1141
352,MAPC Region,2001-01-01,425,Electronic Markets and Agents/Brokers,11485,2366
352,MAPC Region,2001-01-01,441,Motor Vehicle and Parts Dealers,16544,790
352,MAPC Region,2001-01-01,442,Furniture and Home Furnishings Stores,7210,637
352,MAPC Region,2001-01-01,443,Electronics and Appliance Stores,7384,616
352,MAPC Region,2001-01-01,444,Building Material & Garden Supply Stores,9555,596
352,MAPC Region,2001-01-01,445,Food and Beverage Stores,41207,1972
352,MAPC Region,2001-01-01,446,Health and Personal Care Stores,13322,804
352,MAPC Region,2001-01-01,447,Gasoline Stations,4597,854
352,MAPC Region,2001-01-01,448,Clothing and Clothing Accessories Stores,24192,1807
352,MAPC Region,2001-01-01,451,Sporting Goods/Hobby/Book/Music Stores,10586,889
352,MAPC Region,2001-01-01,452,General Merchandise Stores,14923,129
352,MAPC Region,2001-01-01,453,Miscellaneous Store Retailers,11869,1476
352,MAPC Region,2001-01-01,454,Nonstore Retailers,3819,409
352,MAPC Region,2001-01-01,481,Air Transportation,10907,52
352,MAPC Region,2001-01-01,483,Water Transportation,50,9
352,MAPC Region,2001-01-01,484,Truck Transportation,6305,569
352,MAPC Region,2001-01-01,485,Transit and Ground Passenger Transport,3889,185
352,MAPC Region,2001-01-01,487,Scenic and Sightseeing Transportation,951,19
352,MAPC Region,2001-01-01,488,Support Activities for Transportation,5922,333
352,MAPC Region,2001-01-01,492,Couriers and Messengers,2942,121
352,MAPC Region,2001-01-01,493,Warehousing and Storage,1772,41
352,MAPC Region,2001-01-01,511,Publishing Industries,33412,1161
352,MAPC Region,2001-01-01,512,Motion Picture & Sound Recording Ind,2779,283
352,MAPC Region,2001-01-01,515,Broadcasting (except Internet),4148,58
352,MAPC Region,2001-01-01,516,Internet Publishing and Broadcasting,2000,119
352,MAPC Region,2001-01-01,517,Telecommunications,11885,340
352,MAPC Region,2001-01-01,518,"ISPs, Search Portals, & Data Processing",7791,264
352,MAPC Region,2001-01-01,519,Other Information Services,1390,31
352,MAPC Region,2001-01-01,522,Credit Intermediation & Related Activity,32866,1673
352,MAPC Region,2001-01-01,523,Financial Investment & Related Activity,45637,1329
352,MAPC Region,2001-01-01,524,Insurance Carriers & Related Activities,37881,1848
352,MAPC Region,2001-01-01,525,"Funds, Trusts & Other Financial Vehicles",2021,57
352,MAPC Region,2001-01-01,531,Real Estate,20277,2604
352,MAPC Region,2001-01-01,532,Rental and Leasing Services,8196,697
352,MAPC Region,2001-01-01,533,"Lessors, Nonfinancial Intangible Assets",86,11
352,MAPC Region,2001-01-01,541,Professional and Technical Services,188880,15574
352,MAPC Region,2001-01-01,551,Management of Companies and Enterprises,35989,513
352,MAPC Region,2001-01-01,621,Ambulatory Health Care Services,64586,5245
352,MAPC Region,2001-01-01,561,Administrative and Support Services,103349,5149
352,MAPC Region,2001-01-01,562,Waste Management and Remediation Service,2855,160
352,MAPC Region,2001-01-01,611,Educational Services,127715,1036
